patent_id,assignee_id,cluster_label,data_label
4314374,2469afd7-cb3b-4c93-ac34-f5bb3592b1aa,Westinghouse Air Brake Technologies Corporation,Westinghouse Air Brake Company
6938739,2469afd7-cb3b-4c93-ac34-f5bb3592b1aa,Westinghouse Air Brake Technologies Corporation,Westinghouse Air Brake Technologies Corporation
9007764,a9315b5d-bfc0-490b-967d-59e6988e540f,FUJITSU LIMITED,Fujitsu Limited
4375993,a9315b5d-bfc0-490b-967d-59e6988e540f,FUJITSU LIMITED,Fujitsu Limited
5257306,a9315b5d-bfc0-490b-967d-59e6988e540f,FUJITSU LIMITED,Fujitsu Limited
6950899,a9315b5d-bfc0-490b-967d-59e6988e540f,FUJITSU LIMITED,Fujitsu Limited
7509340,fb47215e-189b-4b55-80c0-609d67d0dc4b,Sony Pictures Entertaiment Inc.,Sony Pictures Entertaiment Inc.
7908618,fb47215e-189b-4b55-80c0-609d67d0dc4b,Sony Pictures Entertaiment Inc.,Sony Pictures Entertaiment Inc.
7962621,0557ba51-0e78-45c0-8a03-7b854d0110c3,Microsoft Corporation—One Microsoft Way,Microsoft Corporation—One Microsoft Way
11131758,81b63eb2-83af-44f5-a923-321d6d4748a1,Sony Depthsensing Solutions SA/NV,Sony Depthsensing Solutions SA/NV
10234560,81b63eb2-83af-44f5-a923-321d6d4748a1,Sony Depthsensing Solutions SA/NV,Sony Depthsensing Solutions SA/NV
10489892,81b63eb2-83af-44f5-a923-321d6d4748a1,Sony Depthsensing Solutions SA/NV,Sony Depthsensing Solutions SA/NV
10534436,81b63eb2-83af-44f5-a923-321d6d4748a1,Sony Depthsensing Solutions SA/NV,Sony Depthsensing Solutions SA/NV
5736428,ac2a3a28-42aa-4a16-80a6-5bc944e7bff2,Kyushu Fujitsu Electronics Limited,Kyushu Fujitsu Electronics Limited
5448183,ac2a3a28-42aa-4a16-80a6-5bc944e7bff2,Kyushu Fujitsu Electronics Limited,Kyushu Fujitsu Electronics Limited
5724233,ac2a3a28-42aa-4a16-80a6-5bc944e7bff2,Kyushu Fujitsu Electronics Limited,Kyushu Fujitsu Electronics Limited
5804468,ac2a3a28-42aa-4a16-80a6-5bc944e7bff2,Kyushu Fujitsu Electronics Limited,Kyushu Fujitsu Electronics Limited
5391904,ac2a3a28-42aa-4a16-80a6-5bc944e7bff2,Kyushu Fujitsu Electronics Limited,Kyushu Fujitsu Electronics Limited
7639521,5320aea2-ff5b-40e0-ac0b-969498f7c79d,"Samsung Elecctronics Co., Ltd.","Samsung Elecctronics Co., Ltd."
D625890,5320aea2-ff5b-40e0-ac0b-969498f7c79d,"Samsung Elecctronics Co., Ltd.","Samsung Elecctronics Co., Ltd."
8661364,5956a73c-5e60-44fb-a0fb-6202d6e518f0,Sony Connect Inc.,Sony Connect Inc.
8105462,2b3834a4-adc0-41c8-ab36-c146d2b9d400,Sony Chemical & Informational Device Corp.,Sony Chemical & Informational Device Corp.
10823282,c610c16c-9ba8-4bf8-bb42-39d85aae178a,Bayerische Motored Werke Aktiengesellschaft,Bayerische Motored Werke Aktiengesellschaft
7130810,16e9ac0c-03e0-4e12-bb15-7512b96f9532,General Electrical Capital Corp,General Electrical Capital Corp
9228845,03fed6b4-b054-4a94-a429-2dd3913946ed,FUJITSU LIMIED,FUJITSU LIMIED
8677455,03fed6b4-b054-4a94-a429-2dd3913946ed,FUJITSU LIMIED,Fujitsu Limied
6231039,815d7dc9-1b00-4dc1-81ca-98aceb48bf27,"Sindoricoh Co., Ltd.","Sindoricoh Co., Ltd."
5125643,815d7dc9-1b00-4dc1-81ca-98aceb48bf27,"Sindoricoh Co., Ltd.","Sindo Ricoh Co., Ltd."
5843560,2188d36a-1748-4a67-928d-c29388e42a07,"Tohoku Ricoh Co., Ltd.","Tohoku Ricoh Co., Ltd."
6156109,2188d36a-1748-4a67-928d-c29388e42a07,"Tohoku Ricoh Co., Ltd.","Tohoku Ricoh Co., Ltd."
7975406,713f4d47-c6ed-4574-898b-5454a86a3a64,"I.B.M.I., Japan","I.B.M.I., Japan"
9662575,938d6dd6-3175-45a1-8682-4e341fee78f7,SONY INTERACTIVE ENTERTAINMENT AMERICA LLC,Sony Interactive Entertainment America LLC
9786091,938d6dd6-3175-45a1-8682-4e341fee78f7,SONY INTERACTIVE ENTERTAINMENT AMERICA LLC,SONY INTERACTIVE ENTERTAINMENT AMERICA LLC
6441170,c97431fc-c3fb-4579-97e8-891ab2aa03d1,Bayer Akitnegesellschaft,Bayer Akitnegesellschaft
10003831,68572075-20b7-400f-8fe2-2e9c0667727b,Sony Interactvie Entertainment America LLC,Sony Interactvie Entertainment America LLC
8732910,bebab9f9-50c9-49cc-81e4-396e39a2a5d4,General Electric Companmy,General Electric Companmy
7463103,aada777b-db72-41b3-a82c-6faca8b8794a,"Samsung Electro-Mechanics Co., Ltd.","Samsung Electronic-Mechanics Co., Ltd."
5826223,15c73204-9c1f-4dab-ad56-03199dfa2ca4,"Samsung Electronics XCo., Ltd.","Samsung Electronics XCo., Ltd."
7890147,4baaaa73-3f68-4ece-b200-cdc7ad30c134,Fujitsu Toshiba Mobile Communications Limited,Fujitsu Toshiba Mobile Communications Limited
8320941,4baaaa73-3f68-4ece-b200-cdc7ad30c134,Fujitsu Toshiba Mobile Communications Limited,Fujitsu Toshiba Mobile Communications Limited
8078239,4baaaa73-3f68-4ece-b200-cdc7ad30c134,Fujitsu Toshiba Mobile Communications Limited,Fujitsu Toshiba Mobile Communications Limited
8265623,4baaaa73-3f68-4ece-b200-cdc7ad30c134,Fujitsu Toshiba Mobile Communications Limited,Fujitsu Toshiba Mobile Communications Limited
7866866,840e313b-f250-406e-8919-76b2ddb36b39,Sony Ericsson Mible Communications AB,Sony Ericsson Mible Communications AB
11033825,25a8e3be-c4d4-4d96-a8eb-6eecca187415,Sony Interactive Entertainement Inc.,Sony Interactive Entertainement Inc.
7657327,5759480c-32ba-42bf-862c-3b0df0087d88,Sony EMCS (Malaysia) Sdn. Bhd.,Sony EMCS (Malaysia) SDN. BHD.
8538041,5759480c-32ba-42bf-862c-3b0df0087d88,Sony EMCS (Malaysia) Sdn. Bhd.,Sony EMCS (Malaysia) Sdn. Bhd.
8364478,8f32e2f5-22e8-4aba-bb94-5fc6ec4a6824,"Sony Mobile Communicatins Japan, Inc.","Sony Mobile Communicatins Japan, Inc."
10847973,c6b02ddd-e4ee-4244-acac-db4be8885676,Bayerische Motoren Werke Aktiengeseiischaft,Bayerische Motoren Werke Aktiengeseiischaft
9626681,04a57f7b-f387-41cc-a231-9f8e32cbcc7e,INTERNATIONAL BUSINESS MACHIINES CORPORATION,INTERNATIONAL BUSINESS MACHIINES CORPORATION
6071238,6431bf84-ed75-4822-8650-bbc74032df1b,Insern,Insern
6810558,9f2f979d-9e15-4bee-8c6e-25f529e440ec,"Samsung Gwangji Electronics Co., Ltd.","Samsung Gwangji Electronics Co., Ltd."
7635400,9f2f979d-9e15-4bee-8c6e-25f529e440ec,"Samsung Gwangji Electronics Co., Ltd.","Samsung Gwangji Electronics Co., Ltd."
6974544,7b57c483-23d6-4c1a-903c-cd83876314cd,"Ondeo Degremont, Inc.",Ondeo Degremont
6984314,7b57c483-23d6-4c1a-903c-cd83876314cd,"Ondeo Degremont, Inc.",Ondeo Degremont
6649917,7b57c483-23d6-4c1a-903c-cd83876314cd,"Ondeo Degremont, Inc.",Ondeo Degremont
6780319,7b57c483-23d6-4c1a-903c-cd83876314cd,"Ondeo Degremont, Inc.",Ondeo Degremont
7144500,7b57c483-23d6-4c1a-903c-cd83876314cd,"Ondeo Degremont, Inc.","Ondeo Degremont, Inc."
5708397,f5c38da7-6c86-4db7-b533-5cc9f20d9757,Fujitsu Quantum Devices Limied,Fujitsu Quantum Devices Limied
4195332,02defc58-f71f-4cee-8bb2-8ddcdbf7424d,General Electric Company,General Electric Company
6639043,02defc58-f71f-4cee-8bb2-8ddcdbf7424d,General Electric Company,General Electric Company
6530227,02defc58-f71f-4cee-8bb2-8ddcdbf7424d,General Electric Company,General Electric Co.
7835562,02defc58-f71f-4cee-8bb2-8ddcdbf7424d,General Electric Company,General Electric Company
10513503,70b9e37f-25c5-4f08-9a93-21ee2cce8123,INSERM (INSTITUT NATIONAL DE LA SANTÉ ET DE LA RECHERCHE MÉDICALE,INSERM (INSTITUT NATIONAL DE LA SANTÉ ET DE LA RECHERCHE MÉDICALE
7702282,e14c5f95-1445-49a6-8022-32ac36cf8b26,Sony Ericsoon Mobile Communications AB,Sony Ericsoon Mobile Communications AB
5226315,9f63c69d-ea1f-46f7-a803-c1b530eec28f,WABCO Westinghouse Fahrzegbremsen GmbH,WABCO Westinghouse Fahrzegbremsen GmbH
5788455,ca979410-cc23-4fd3-bc7f-7c818530d85c,"Agfa Divison, Bayer Corporation","Agfa Divison, Bayer Corporation"
4842795,68f17767-cbb9-465b-9391-aa82637c3a23,Internal Business Machines Corporation,Internal Business Machines Corporation
6927476,68f17767-cbb9-465b-9391-aa82637c3a23,Internal Business Machines Corporation,Internal Business Machines Corporation
10063065,f153889d-39ad-4fc2-b99d-95843e19d679,"Samsung Electro-Mechancies Co., Ltd.","Samsung Electro-Mechancies Co., Ltd."
4463793,8e112463-945b-452e-abba-4517e1bef983,Bayerisches Druckguss-Werk Thurner KG,Bayerisches Druckguss-Werk Thurner KG
7568102,9b8f7a95-5f05-4a75-bd52-5247575dc44e,"Sony Electroinics, Inc.","Sony Electroinics, Inc."
9864785,ffbe23a3-e360-4561-aeac-b31727fa1bb3,INTERNTAIONAL BUSINESS MACHINES CORPORATION,INTERNTAIONAL BUSINESS MACHINES CORPORATION
9191992,ffbe23a3-e360-4561-aeac-b31727fa1bb3,INTERNTAIONAL BUSINESS MACHINES CORPORATION,INTERNTAIONAL BUSINESS MACHINES CORPORATION
10296527,46c94637-a9fb-4e44-a145-7164f10e6ec4,Internatioanl Business Machines Corporation,Internatioanl Business Machines Corporation
6118155,46c94637-a9fb-4e44-a145-7164f10e6ec4,Internatioanl Business Machines Corporation,Internatioanl Business Machines Corporation
7320938,46c94637-a9fb-4e44-a145-7164f10e6ec4,Internatioanl Business Machines Corporation,Internatioanl Business Machines Corporation
9569097,255cabf4-76a5-45ea-a554-468d48b6a722,"Microsoft Technology Licesing, LLC","Microsoft Technology Licesing, LLC"
6932458,d68dee07-5e21-4c96-9857-6840ce350a07,"Ricoh Printing Systems America, Inc.","Ricoh Printing Systems America, Inc."
6893112,d68dee07-5e21-4c96-9857-6840ce350a07,"Ricoh Printing Systems America, Inc.","Ricoh Printing Systems America, Inc."
D750885,7cc6e8f8-4d9e-43eb-b28c-47bd4f29a0c4,BAYER CONSUMER CARE AG,BAYER CONSUMER CARE AG
8182850,7cc6e8f8-4d9e-43eb-b28c-47bd4f29a0c4,BAYER CONSUMER CARE AG,Bayer Consumer Care AG
9078502,7cc6e8f8-4d9e-43eb-b28c-47bd4f29a0c4,BAYER CONSUMER CARE AG,Bayer Consumer Care AG
9867789,7cc6e8f8-4d9e-43eb-b28c-47bd4f29a0c4,BAYER CONSUMER CARE AG,BAYER CONSUMER CARE AG
8486900,7cc6e8f8-4d9e-43eb-b28c-47bd4f29a0c4,BAYER CONSUMER CARE AG,Bayer Consumer Care AG
7034103,d52a3446-78b1-4bf7-8ca4-cc575925e251,Bayer Antwerpen Comm.V.,Bayer Antwerpen N.V.
6833182,d52a3446-78b1-4bf7-8ca4-cc575925e251,Bayer Antwerpen Comm.V.,Bayer Antwerpen N.V.
3981978,d52a3446-78b1-4bf7-8ca4-cc575925e251,Bayer Antwerpen Comm.V.,Bayer Antwerpen N.V.
4980890,b8ba84b4-78e7-474f-ae85-36c056ede5d7,Fujitsu Micromputer Systems Limited,Fujitsu Micromputer Systems Limited
10680716,36159a21-c9ff-499b-a728-56e4f643306b,Sony Semiconductor Solutions Corporation,Sony Semiconductors Solutions Corporation
9733075,36159a21-c9ff-499b-a728-56e4f643306b,Sony Semiconductor Solutions Corporation,Sony Semiconductors Solutions Corporation
10866913,36159a21-c9ff-499b-a728-56e4f643306b,Sony Semiconductor Solutions Corporation,Sony Semiconductors Solutions Corporation
5525574,dff1e715-1494-4676-b841-5d4297b67d7b,Imperial Chemical Industires PLC,Imperial Chemical Industires PLC
7392329,fffbcdda-5920-4da4-b933-a8b80997cef0,"Hewlett-Packard Devopment, L.P.","Hewlett-Packard Devopment, L.P."
4977405,abdd38cf-a043-43f1-8b9e-fe4721eeaa47,Westinghouse Elecric Corp.,Westinghouse Elecric Corp.
10141426,364d8f07-62ac-401b-b2ff-3a133e5857fb,INTERNATIONAL BUSINESS MACAHINES CORPORATION,INTERNATIONAL BUSINESS MACAHINES CORPORATION
4035625,1b1d0af6-c5ca-4f5e-a03c-49e09391344a,Milgo Electronics Corporation,Milgo Electronic Corporation
6292187,b2a99ec1-71c2-45d9-8eeb-9ef0bd74361e,Sony Corporation of Japan,Sony Corporation of Japan
6205185,b2a99ec1-71c2-45d9-8eeb-9ef0bd74361e,Sony Corporation of Japan,Sony Corporation of Japan
6243728,b2a99ec1-71c2-45d9-8eeb-9ef0bd74361e,Sony Corporation of Japan,Sony Corporation of Japan
6032202,b2a99ec1-71c2-45d9-8eeb-9ef0bd74361e,Sony Corporation of Japan,Sony Corporation of Japan
7642000,bf63a8d1-1fca-4b30-9fab-c6fa53e54b4c,"SAMSUNG ELECTRO-MECHANIS CO., LTD.","Samsung Electro-Mechanis Co., Ltd."
9881726,bf63a8d1-1fca-4b30-9fab-c6fa53e54b4c,"SAMSUNG ELECTRO-MECHANIS CO., LTD.","SAMSUNG ELECTRO-MECHANIS CO., LTD."
7296322,b4578f35-d169-4b2a-9fdb-a02493ad59b9,"Samsung Gwangju Electronisc Co., Ltd.","Samsung Gwangju Electronisc Co., Ltd."
10747770,fcf6bb65-f7f7-481c-8a99-11b76e003423,Internationa Business Machines Corporation,Internationa Business Machines Corporation
10438858,fcf6bb65-f7f7-481c-8a99-11b76e003423,Internationa Business Machines Corporation,Internationa Business Machines Corporation
8244102,fcf6bb65-f7f7-481c-8a99-11b76e003423,Internationa Business Machines Corporation,Internationa Business Machines Corporation
9950349,fcf6bb65-f7f7-481c-8a99-11b76e003423,Internationa Business Machines Corporation,Internationa Business Machines Corporation
4891282,88775e7b-0f57-4e49-b2c7-2e06485c580b,Sony-Eveready Inc.,Sony-Eveready Inc.
4405698,88775e7b-0f57-4e49-b2c7-2e06485c580b,Sony-Eveready Inc.,Sony Eveready Inc.
6272101,df5f7736-ff60-4086-966d-184e9d931617,"Sony Electrons, Inc.","Sony Electrons, Inc."
10275478,a90bd723-2f26-4898-af43-f50ca0f5e3c2,International Business Machnines Corporation,International Business Machnines Corporation
7572650,a90bd723-2f26-4898-af43-f50ca0f5e3c2,International Business Machnines Corporation,International Business Machnines Corporation
10270596,a90bd723-2f26-4898-af43-f50ca0f5e3c2,International Business Machnines Corporation,INTERNATIONAL BUSINESS MACHNINES CORPORATION
6093930,a90bd723-2f26-4898-af43-f50ca0f5e3c2,International Business Machnines Corporation,International Business Machnines Corporation
10832964,d40a3d00-17ff-4b81-8bf3-815276a88041,International Business Machines Corporatior,International Business Machines Corporatior
10810608,d40a3d00-17ff-4b81-8bf3-815276a88041,International Business Machines Corporatior,International Business Machines Corporatior
6883875,675bc223-43c2-41be-9702-0b82697c363b,Westinghouse Brakes (UK) Limited,Westinghouse Brakes (UK) Limited
7527340,675bc223-43c2-41be-9702-0b82697c363b,Westinghouse Brakes (UK) Limited,Westinghouse Brakes (UK) Limited
6776547,167a5021-fe19-40d2-9681-071e9de4ccab,Fujitsu Siemans Computers GmbH,Fujitsu Siemans Computers GmbH
6766823,526e8754-1ba2-4f25-a54e-343584ea5085,"Samsung Gwangju Co., Ltd.","Samsung Gwangju Electronics, Co., Ltd."
6827561,526e8754-1ba2-4f25-a54e-343584ea5085,"Samsung Gwangju Co., Ltd.","Samsung Gwangju Electronics Co., Ltd."
6712591,526e8754-1ba2-4f25-a54e-343584ea5085,"Samsung Gwangju Co., Ltd.","Samsung Gwangju Electronics Co., Ltd."
11023109,537f78c6-8f91-4e7f-9a4c-aa6a535084b2,"Microsoft Techniogy Licensing, LLC","Microsoft Techniogy Licensing, LLC"
10009895,35662840-cfbd-4553-8a7a-bfdb98d76106,FUJITSU LLIMITED,FUJITSU LLIMITED
10115020,35662840-cfbd-4553-8a7a-bfdb98d76106,FUJITSU LLIMITED,FUJITSU LLIMITED
7717973,1ea18426-f7ac-4b12-9a48-e12148ea0203,"Samsung Gwangju Elecetronics Co., Ltd.","Samsung Gwangju Elecetronics Co., Ltd."
3989576,d88e831a-9548-4157-babd-261b2eb3a26c,Bayerische Bert- Hutten- und Salzwerke AG,Bayerische Bert- Hutten- und Salzwerke AG
7932436,9bf40dfc-b531-4ca9-b4d9-f927f0f18df6,Bayer CropCcience AG,Bayer CropCcience AG
7012173,e5285504-de66-4b43-84fa-e0fddd738c21,Freistaat Bayern,Freistaat Bayern
5344710,178d6d5b-f103-4bd7-9b05-034e3df0e195,Hoechst Aktiengesschaft,Hoechst Aktiengesschaft
7979460,b80ac5ab-e8aa-4798-828f-6a23bf40c695,Sony Computer Entainment America Inc.,Sony Computer Entainment America Inc.
10948649,f76b5ce7-d5ea-4a32-aa91-4f339c98407b,"Samsung Display Co., Lid.","Samsung Display Co., Lid."
10875825,f76b5ce7-d5ea-4a32-aa91-4f339c98407b,"Samsung Display Co., Lid.","Samsung Display Co., Lid."
11089695,f76b5ce7-d5ea-4a32-aa91-4f339c98407b,"Samsung Display Co., Lid.","Samsung Display Co., Lid."
6885320,1ea18426-f7ac-4b12-9a48-e12148ea0203,"Samsung Gwangju Elecetronics Co., Ltd.","Samsung Elecetronics Co., Ltd."
5177207,1d37b7dc-1493-44f3-938b-b650d47d82bd,Hoechst-Roussel Pharmaceuticals Incorporated,"Hoechst-Roussel Pharmaceuticals, Inc."
5260339,1d37b7dc-1493-44f3-938b-b650d47d82bd,Hoechst-Roussel Pharmaceuticals Incorporated,Hoechst-Roussel Pharmaceuticals Incorporated
4900742,1d37b7dc-1493-44f3-938b-b650d47d82bd,Hoechst-Roussel Pharmaceuticals Incorporated,"Hoechst-Roussel Pharmaceuticals, Inc."
4806646,1d37b7dc-1493-44f3-938b-b650d47d82bd,Hoechst-Roussel Pharmaceuticals Incorporated,"Hoechst-Roussel Pharmaceuticals, Inc."
4999356,1d37b7dc-1493-44f3-938b-b650d47d82bd,Hoechst-Roussel Pharmaceuticals Incorporated,"Hoechst-Roussel Pharmaceuticals, Inc."
4515803,21c3b703-5b58-4daa-9790-2230f28018e2,Hoechst Aktiengesellschafat,Hoechst Aktiengesellschafat
5822723,c4d79695-42e2-4253-95b4-209bf5b088c8,"Samsung Ekectrinics Co., Ltd.","Samsung Ekectrinics Co., Ltd."
9940461,bc4bf09e-8502-48a5-9909-49b682547271,International Business Machines Cnmnration,International Business Machines Cnmnration
4738959,f3a32387-2f39-414e-b2d9-2246bbbc4c4e,Hoechst UK Limited,Hoechst UK Limited
4649145,f3a32387-2f39-414e-b2d9-2246bbbc4c4e,Hoechst UK Limited,Hoechst UK Limited
5785823,c7125ecc-366a-4a02-9697-46871cd42f93,Bayer AG Konzernverwaltung RP,Bayer AG Konzernverwaltung RP
4551682,ff26097c-5642-4af0-acf3-9709345bc1f3,Commodore Business Machines Inc.,"Commodore Business Machines, Inc."
4599528,ff26097c-5642-4af0-acf3-9709345bc1f3,Commodore Business Machines Inc.,Commodore Business Machines Inc.
4562365,ff26097c-5642-4af0-acf3-9709345bc1f3,Commodore Business Machines Inc.,Commodore Business Machines Inc.
4572506,ff26097c-5642-4af0-acf3-9709345bc1f3,Commodore Business Machines Inc.,Commodore Business Machines
5666335,962dfd46-bffd-4a4f-a8bc-c2eac411d441,Fujitsu VSLI Limited,Fujitsu VSLI Limited
5410571,962dfd46-bffd-4a4f-a8bc-c2eac411d441,Fujitsu VSLI Limited,Fujitsu VSLI Limited
5204543,962dfd46-bffd-4a4f-a8bc-c2eac411d441,Fujitsu VSLI Limited,Fujitsu VSLI Limited
4358575,541bda15-f0b2-465f-bce4-b093e07f54bf,"General Electric Company, Silicone Products Division",General Electric Company Silicone Products Business Division
10230934,41c22c02-ee59-49f6-a497-2f6857870cb2,"MICROSOFT TEHCNOLOGY LICENSING, LLC","MICROSOFT TEHCNOLOGY LICENSING, LLC"
8274545,0202766c-9b6d-4000-b7a4-e48ae451085e,"Samsung Electric Co., Ltd","Samsung Electric Co., Ltd"
5982431,0202766c-9b6d-4000-b7a4-e48ae451085e,"Samsung Electric Co., Ltd","Samsung Electric Co., Ltd."
6594174,0202766c-9b6d-4000-b7a4-e48ae451085e,"Samsung Electric Co., Ltd","Samsung Electric Co., Ltd."
4521231,a690e629-68ea-4766-a45c-80e888dc9a8e,"General Electric Environmental Services, Inc.","General Electric Environmental Services, Inc."
4690807,a690e629-68ea-4766-a45c-80e888dc9a8e,"General Electric Environmental Services, Inc.","General Electric Environmental Services, Inc."
5026528,a690e629-68ea-4766-a45c-80e888dc9a8e,"General Electric Environmental Services, Inc.","General Electric Environmental Services, Inc."
8780516,9535b288-76e0-41a1-b05d-15f086a2f847,General Electric Conpany,General Electric Conpany
8805482,9535b288-76e0-41a1-b05d-15f086a2f847,General Electric Conpany,General Electric Conpany
6889252,dc64fa0e-ee53-44f0-8d10-3328f14150db,JetCAPS International Business Strategy SAS,JetCAPS International Business Strategy SAS
8396518,9ac4445f-d715-4681-8e15-dc96792b2d72,LG Electroncics Inc.,LG Electroncics Inc.
7045662,4bce088d-3b56-42cd-a5b5-99790c216079,Bayer Chemicals AG,Bayer Chemicals AG
6787666,4bce088d-3b56-42cd-a5b5-99790c216079,Bayer Chemicals AG,Bayer Chemicals AG
7506363,c3e0b4cd-6b0f-4f5a-b37a-0bba58d8652c,Ineternational Business Machines Corporation,Ineternational Business Machines Corporation
6838503,8ebab71d-86b8-477d-8ac3-c4e58194e7b5,General Electric Compa,General Electric Compa
6232407,a57ad733-db72-4c04-9948-c4670a6a0357,Bayer S.A.S.,Bayer A. G.
6069227,a57ad733-db72-4c04-9948-c4670a6a0357,Bayer S.A.S.,Bayer A.G.
9537379,feb68615-c853-4fb9-8210-34d19ce8f2e0,"SAMSUNG ELECTRONTICS CO., LTD.","SAMSUNG ELECTRONTICS CO., LTD."
9643429,4ef07f9b-c21e-4278-bf60-ad3ae20af3d8,"RICOH COMPANT, LTD.","Ricoh Compant, Ltd."
10133255,4ef07f9b-c21e-4278-bf60-ad3ae20af3d8,"RICOH COMPANT, LTD.","RICOH COMPANT, LTD."
7940350,26050911-d395-4e3d-9039-c44a49518371,"Samsung LED Co., Ltd.","Samsung LED Co., Ltd."
7960806,26050911-d395-4e3d-9039-c44a49518371,"Samsung LED Co., Ltd.","Samsung LED Co., Ltd."
RE43200,26050911-d395-4e3d-9039-c44a49518371,"Samsung LED Co., Ltd.","Samsung LED Co., Ltd."
8058781,26050911-d395-4e3d-9039-c44a49518371,"Samsung LED Co., Ltd.","Samsung LED Co., Ltd."
9788551,d90f4e50-4045-4956-83c3-49a075e62e31,Bayer CropScience Biologies GmbH,Bayer CropScience Biologies GmbH
5987935,0865dd1c-8715-403e-b307-23c72d638317,Aktiebolget Electrolux,Aktiebolget Electrolux
10740389,7e2453e9-8873-4fce-88b3-1e6eea866c7a,"Microsoft Technology Licensing, KKC","Microsoft Technology Licensing, KKC"
6100647,3b779577-2eea-4156-86d0-9bd0557eb75e,Philips Electronics No. America Corp.,Philips Electronics North America Corp.
6025592,3b779577-2eea-4156-86d0-9bd0557eb75e,Philips Electronics No. America Corp.,Philips Electronics North America
5757206,3b779577-2eea-4156-86d0-9bd0557eb75e,Philips Electronics No. America Corp.,Philips Electronics North America Corp.
6226782,3b779577-2eea-4156-86d0-9bd0557eb75e,Philips Electronics No. America Corp.,Philips Electronics North America Corp.
6540049,7c1b42ca-f8b5-4ee5-9768-0ca0f9fde6cd,Westinghouse Air Brake Technologies Corporations,Westinghouse Air Brake Technologies Corporations
8358517,21a34ed9-8119-499a-b8d1-f0e5f610f32e,LG Electonics Inc.,"Delta Electonics, Inc."
4380388,a759e2a5-ff1e-408b-8b1e-71378ffd532c,"KALLE, Niederlassung der Hoechst AG","Kalle, Niederlassung der Hoechst AG"
4387139,a759e2a5-ff1e-408b-8b1e-71378ffd532c,"KALLE, Niederlassung der Hoechst AG","KALLE, Niederlassung der Hoechst AG"
8366832,57ae5c8f-8d5e-415d-816d-e87417a28f3a,"Samsung Displays Co., Ltd.","Samsung Displays Co., Ltd."
8112457,edd0653d-53ac-4e4f-8a6e-850318362e82,International Business Mahines Corporation,International Business Mahines Corporation
7915732,edd0653d-53ac-4e4f-8a6e-850318362e82,International Business Mahines Corporation,International Business Mahines Corporation
7904617,edd0653d-53ac-4e4f-8a6e-850318362e82,International Business Mahines Corporation,International Business Mahines Corporation
6612490,edd0653d-53ac-4e4f-8a6e-850318362e82,International Business Mahines Corporation,International Business Mahines Corporation
9341069,e6b1de13-aae4-456a-a168-440870481c47,GENERAL ELECTRIC TECHNOLOGYY GMBH,GENERAL ELECTRIC TECHNOLOGYY GMBH
7757053,61bb6111-9409-4bc7-b6b4-a26dc03ccade,"Samsung Electrnoics Co., Ltd.","Samsung Electrnoics Co., Ltd."
8964106,4938037d-85d2-49ac-82d4-3c5de43070f7,"RICOH IMAGING COMPANY, LTD.","Ricoh Imaging Company, Ltd."
9456145,4938037d-85d2-49ac-82d4-3c5de43070f7,"RICOH IMAGING COMPANY, LTD.","RICOH IMAGING COMPANY, LTD."
7253543,167465e5-e689-41f5-9d05-0c411e5dac53,"Samsung Gwanju Electronics Co., Ltd.","Samsung Gwanju Electronics Co., Ltd."
7682412,167465e5-e689-41f5-9d05-0c411e5dac53,"Samsung Gwanju Electronics Co., Ltd.","Samsung Gwanju Electronics Co., Ltd."
7678166,167465e5-e689-41f5-9d05-0c411e5dac53,"Samsung Gwanju Electronics Co., Ltd.","Samsung Gwanju Electronics Co., Ltd."
7965521,07973b4d-9c14-4184-99ce-c198faa285fa,"Samsung Electro-Mechantics Co., Ltd.","Samsung Electro-Mechantics Co., Ltd."
6491249,b401a39a-3b15-4c9d-a907-833932084f6e,Samsung Kwangiu Electronics Co. Ltd.,Samsung Kwangiu Electronics Co. Ltd.
4610182,e87b700c-32c3-4a70-a40e-5938650c4c79,BHS-Bayerische Berg-Hutten -und Salzwerk AG,BHS-Bayerische Berg-Hutten -und Salzwerk AG
10670905,869dbf0b-d138-4be7-8008-7ed7a29fa22a,"Microsoft Techonology Licensing, LLC","Microsoft Techonology Licensing, LLC"
6400834,21a34ed9-8119-499a-b8d1-f0e5f610f32e,LG Electonics Inc.,"Micron Electonics, Inc."
4054615,7b01b2c7-2dea-4a90-bc97-947b74bafb9d,Bayer Corporation,Bayer Aktiengesellschaft
6623972,7b01b2c7-2dea-4a90-bc97-947b74bafb9d,Bayer Corporation,Bayer Corporation
6048542,7b01b2c7-2dea-4a90-bc97-947b74bafb9d,Bayer Corporation,Bayer Corporation
8432476,056a9400-016d-439b-b123-ac602a140b7d,Sony Corporation Entertainment Europe Limited,Sony Corporation Entertainment Europe Limited
8216036,056a9400-016d-439b-b123-ac602a140b7d,Sony Corporation Entertainment Europe Limited,Sony Corporation Entertainment Europe Limited
9873635,4c271773-9616-40db-b07e-035ebda7513e,SÜDBAYERISCHES PORTLAND-ZEMENTWERK GEBR. WIESBÖCK & CO. GMBH,SUDBAYERISCHES PORTLAND-ZEMENTWERK GEBR. WIESBOCK & CO. GMBH
9938188,4c271773-9616-40db-b07e-035ebda7513e,SÜDBAYERISCHES PORTLAND-ZEMENTWERK GEBR. WIESBÖCK & CO. GMBH,SUDBAYERISCHES PORTLAND-ZEMENTWERK GEBR. WIESBOCK & CO. GMBH
