mention-id,unique-id
US5580778-0,51455
US5677179-0,51455
US5453844-1,51456
US5260224-0,51457
US5358844-0,51457
US5464817-0,51457
US5508265-0,51457
US5576213-0,51457
US5656589-0,51457
US5783662-3,51457
US5846743-3,51457
US5876676-0,51457
US5418156-0,51458
US5880154-3,51459
US6576291-1,51460
US6821337-1,51460
US5114277-2,51461
US5980813-3,51462
US5569830-3,51463
US5056530-2,51464
US4099420-0,51465
US4785817-0,51465
US5339815-1,51465
US4762016-0,51466
US4329208-1,51467
US5097434-0,51468
US4063035-2,51469
US5049656-1,51470
US5221736-5,51470
US5234820-3,51470
US5279954-5,51470
US5464759-3,51470
US5741686-5,51470
US6720240-1,51471
US6314752-2,51472
US4705284-0,51473
US6832069-0,51474
US5491345-0,51475
US5338023-0,51476
US4367043-3,51477
US4667830-2,51477
US4987539-3,51477
US6180111-1,51478
US5376732-0,51479
US5468814-0,51479
US5753780-0,51479
US5642467-0,51480
US6692910-1,51481
US6489776-0,51482
US5637298-0,51483
US5543389-1,51485
US5543390-1,51485
US5543391-1,51485
US5767288-1,51485
US5827819-1,51485
US5840674-1,51485
US5965519-1,51485
US6022529-1,51485
US6024977-1,51485
US6063759-1,51485
US6280711-1,51485
US6284163-0,51485
US6339060-1,51485
US6387876-1,51485
US6436437-1,51485
US6767483-0,51485
US4010089-0,51486
US6393921-1,51487
US6397661-1,51487
US6575228-2,51488
US5449753-0,51489
US5731167-0,51489
US6084069-0,51489
US6417338-0,51489
US5552534-6,51490
US5645986-2,51491
US6007989-3,51491
US6551774-3,51491
US5837512-3,51492
US6576622-0,51492
US6038315-0,51493
US3951942-1,51494
US6706522-6,51495
US5925733-2,51496
US6015565-2,51496
US6022542-2,51496
US4416866-0,51497
US4530908-0,51497
US5051254-0,51497
US5219566-0,51497
US5846694-0,51498
US5857047-0,51498
US6493484-1,51498
US5116506-2,51499
US5874291-2,51499
US4770184-1,51500
US5268573-1,51501
US5281814-1,51501
US5397896-1,51501
US5434842-1,51501
US5504366-1,51501
US5581193-1,51501
US5619035-1,51501
US6471745-1,51503
US6719147-0,51503
US5200398-0,51504
US5985636-3,51505
US5993881-4,51505
US6150408-2,51505
US6194469-2,51505
US6576271-2,51505
US6623743-2,51505
US6292108-0,51506
US6759525-0,51507
US5792151-2,51508
US6013638-3,51509
US5714313-3,51510
US6258532-0,51511
US6340463-1,51511
US6562582-1,51511
US6579854-1,51511
US6664239-1,51511
US6710033-0,51511
US6756369-1,51511
US6045997-3,51512
US6699713-2,51513
US5288621-1,51514
US5824779-1,51515
US5900525-2,51515
US6101797-1,51515
US6248938-2,51515
US4755375-2,51516
US5116597-2,51516
US5837537-3,51517
US6136546-3,51517
US6211340-3,51517
US6262035-4,51517
US5415869-0,51518
US6348215-0,51518
US4946783-1,51519
US4996533-1,51520
US4329743-2,51521
US4411027-2,51521
US4512038-2,51521
US5616465-1,51522
US5731153-1,51522
US5783387-1,51522
US6027879-1,51522
US6270972-1,51522
US4410660-0,51523
US4489158-0,51523
US4575484-0,51523
US5470733-2,51524
US5567601-2,51524
US5707848-2,51524
US5691187-2,51525
US5942386-2,51525
US5823906-2,51526
US5689335-0,51527
US6031852-4,51527
US4749585-3,51528
US5374441-1,51528
US5755788-0,51528
US4372294-0,51529
US4419585-0,51529
US4471765-0,51529
US4515766-1,51529
US4572197-1,51529
US4633881-1,51529
US4926869-1,51529
US4952393-3,51529
US5200178-0,51529
US5277894-0,51529
US5363846-1,51529
US5792444-8,51529
US6197278-1,51529
US6726895-0,51529
US6782289-0,51529
US5641636-0,51533
US5652224-2,51533
US5698404-0,51533
US5807678-2,51533
US6140099-0,51533
US6174527-2,51533
US6159163-0,51534
US6130357-0,51535
US6180829-0,51535
US6221941-0,51535
US6335466-0,51535
US6392076-0,51535
US6395892-0,51535
US6448447-0,51535
US6645903-0,51535
US4444757-0,51536
US4925649-1,51537
US5032411-0,51538
US5114723-0,51538
US5728576-2,51539
US5776721-2,51539
US5550114-0,51541
US5674493-0,51541
US5863794-0,51541
US6051224-0,51541
US6255452-0,51541
US6797728-0,51541
US4814728-0,51542
US5132279-1,51542
US5306701-1,51542
US4586510-3,51543
US6225048-3,51544
US6420121-1,51544
US6781696-1,51545
US6106827-2,51546
US4543511-1,51547
US6294349-0,51548
US6670141-0,51548
US6720150-0,51549
US6188965-3,51550
US6269312-3,51550
US6708120-3,51550
US6792356-3,51550
US6801861-3,51550
US6804611-3,51550
US4625962-0,51551
US5079426-1,51552
US5117114-0,51552
US5164809-0,51552
US5262649-1,51552
US5175251-2,51553
US4577861-1,51554
US4600188-1,51554
US5538724-1,51555
US4257055-1,51556
US5034604-0,51556
US5080870-0,51556
US5156815-0,51556
US5436474-2,51556
US5073666-2,51557
US5354689-0,51558
US6656737-0,51558
US5019998-2,51559
US5265674-2,51559
US5542221-0,51560
US5774824-0,51560
US5902351-0,51560
US4559091-1,51561
US4929726-0,51562
US4963676-0,51562
US5304554-0,51562
US5304647-0,51562
US6479504-1,51562
US4724211-0,51563
US5079343-1,51564
US5298407-1,51564
US5340935-1,51564
US5837811-1,51564
US5994070-0,51564
US6180849-0,51564
US5849695-2,51565
US5284153-1,51567
US5284154-1,51567
US5288723-0,51567
US6326020-2,51567
US4495296-1,51568
US4803156-2,51568
US4877725-1,51568
US5798206-4,51568
US5985313-3,51568
US6165493-3,51568
US6572875-1,51568
US6596297-1,51568
US5590657-2,51569
US6156311-0,51570
US6447775-0,51570
US5824659-0,51572
US6251878-0,51572
US6379946-7,51573
US6528484-12,51573
US6761165-0,51574
US5372818-1,51575
US4867685-1,51576
US6261848-9,51577
US5130143-0,51578
US5786187-0,51578
US4034071-0,51579
US5034613-1,51580
US5289407-0,51580
US5846293-1,51582
US5413778-2,51583
US5571713-2,51583
US5605671-2,51583
US5871723-0,51583
US6491906-0,51583
US6719969-6,51583
US6100386-3,51584
US6580733-2,51585
US6154772-4,51586
US5643892-0,51587
US6187745-0,51587
US6214542-0,51587
US6828309-0,51587
US5643892-1,51588
US6187745-1,51588
US6214542-1,51588
US4731870-3,51589
US5158497-2,51590
US5091596-3,51591
US4577802-1,51592
US4673128-1,51592
US6579068-1,51593
US6647796-1,51593
US5543498-2,51594
US5396899-0,51595
US5508167-1,51595
US5672685-1,51595
US5716828-1,51595
US5723301-3,51595
US5767248-1,51595
US5811243-0,51595
US6027896-1,51595
US6294340-0,51595
US6313089-1,51595
US6348322-0,51595
US6632616-1,51595
US5249122-0,51596
US5287273-1,51596
US6642000-0,51597
US6154877-1,51598
US4583539-4,51599
US4277462-0,51601
US4342746-0,51601
US4377571-0,51601
US4425150-0,51601
US4517008-0,51601
US4588693-0,51601
US4929270-2,51601
US5322779-0,51601
US5445809-0,51601
US5451392-0,51601
US5576298-0,51601
US5837685-0,51601
US5861302-2,51601
US5908759-2,51601
US5916783-2,51601
US5958741-2,51601
US5981264-0,51601
US6013493-2,51601
US6329193-0,51601
US5985656-0,51602
US5853697-0,51603
US6479465-0,51603
US6749856-4,51603
US4926366-1,51604
US4965760-1,51604
US5303026-0,51604
US5894340-4,51604
US6479286-1,51605
US4670382-2,51606
US4806465-2,51606
US6277489-1,51607
US6468657-1,51607
US4948791-2,51608
US4722056-1,51609
US4805228-3,51610
US6058223-0,51610
US6608589-8,51610
US5962293-0,51611
US5976830-0,51611
US4370418-2,51612
US5871955-1,51612
US5011684-0,51614
US5152980-0,51614
US5336489-0,51614
US5587162-0,51614
US5607675-0,51614
US5620881-1,51614
US5674494-0,51614
US5916559-0,51614
US5936138-1,51614
US5958403-0,51614
US6001973-0,51614
US6113900-0,51614
US6165476-0,51614
US6187534-0,51614
US6403077-0,51614
US6410008-0,51614
US6451308-0,51614
US6770272-0,51614
US6797263-0,51614
US5665600-2,51615
US6718221-0,51616
US4678747-4,51617
US5532159-1,51618
US5650300-1,51618
US5656444-1,51618
US5688505-1,51618
US5860246-0,51619
US6591140-2,51620
US6591140-0,51621
US6693091-0,51622
US5024940-1,51623
US5185250-2,51623
US5260223-1,51623
US5286653-1,51623
US5340921-1,51623
US5601822-1,51623
US5620850-2,51623
US5827516-5,51623
US5840832-1,51623
US5874531-0,51623
US5880103-5,51623
US5908762-1,51623
US5962224-3,51623
US6162609-1,51623
US6197515-2,51623
US6291645-3,51623
US6313263-1,51623
US6322979-2,51623
US6472148-2,51623
US6509033-5,51623
US6696061-5,51623
US6809196-2,51623
US6134289-1,51624
US6573428-1,51625
US5432435-0,51626
US5572115-0,51626
US5596268-0,51626
US5635845-0,51626
US4622877-0,51627
US4649783-0,51627
US5628630-2,51628
US5851400-1,51629
US6271315-1,51630
US6291616-2,51630
US6538072-1,51630
US6709413-1,51631
US6500834-1,51633
US6503915-1,51633
US6503916-1,51633
US6284496-3,51634
US6677444-0,51635
US5183955-7,51636
US5509344-7,51636
US4051331-0,51637
US5306530-2,51638
US5264394-1,51639
US5282903-1,51639
US5306530-0,51639
US6242610-0,51640
US6534316-0,51640
US6555528-0,51640
US6750448-5,51641
US5446369-2,51642
US5789654-1,51643
US4364392-0,51644
US6361759-1,51644
US6486334-1,51644
US6569979-0,51645
US6689858-3,51645
US5991907-0,51646
US6003150-0,51646
US6052808-2,51646
US6108806-2,51646
US6256758-1,51646
US6130205-4,51647
US5030723-2,51648
US5421733-4,51648
US5876715-2,51648
US6083929-2,51648
US6133239-2,51648
US6294523-2,51648
US5821057-1,51649
US5700953-2,51650
US6490957-1,51651
US6644166-1,51651
US5641653-0,51652
US5804190-0,51652
US6197760-0,51653
US6376518-0,51653
US6391893-0,51653
US6495571-0,51653
US6503948-4,51653
US6576469-0,51654
US4576477-2,51655
US5445685-0,51656
US5848746-1,51656
US6161219-1,51657
US5202426-0,51658
US5492555-0,51659
US4661472-3,51660
US5096739-0,51661
US6025034-0,51661
US6162530-1,51661
US6277448-0,51661
US6517802-1,51661
US6579573-0,51661
US5700690-3,51662
US4641343-1,51663
US6583873-1,51664
US4520110-0,51665
US4542104-0,51665
US4859582-0,51665
US4979824-2,51665
US5055556-0,51665
US4623354-1,51666
US4685925-1,51666
US6448544-2,51667
US5961443-2,51669
US6754632-1,51669
US5720894-4,51670
US5960016-2,51670
US6150630-1,51670
US6268586-0,51670
US6303901-2,51670
US6372103-2,51670
US6414320-3,51670
US6621040-1,51670
US6739728-3,51670
US6760356-3,51670
US5370999-0,51671
US5498766-0,51671
US5824309-2,51672
US4328309-3,51673
US5114401-0,51674
US4337429-0,51675
US4853832-0,51675
US5235501-0,51675
US5666041-0,51675
US5844399-0,51675
US5982143-0,51675
US5990661-1,51675
US6072301-1,51675
US6166549-1,51675
US6259229-1,51675
US4732847-0,51676
US4865980-0,51676
US5643745-0,51676
US5683899-0,51676
US5741665-1,51676
US5776730-0,51676
US6443097-2,51677
US5886456-0,51678
US6617764-1,51678
US5723750-0,51679
US5327358-0,51680
US5470881-2,51681
US5870663-0,51682
US5933701-0,51682
US4411530-2,51683
US6376636-4,51685
US6462243-2,51685
US6465696-1,51685
US6472572-2,51685
US6541539-3,51685
US6592764-0,51685
US6670438-1,51685
US6716378-3,51685
US6783709-4,51685
US6330378-2,51687
US6381380-2,51687
US6483863-2,51687
US6819814-2,51687
US5752520-2,51688
US5777121-3,51689
US5859247-3,51689
US6156896-3,51689
US4472444-0,51690
US6737275-2,51691
US6610540-4,51692
US6787356-0,51692
US4952496-0,51693
US5407799-0,51693
US5547843-0,51693
US5550035-1,51693
US5693489-0,51693
US5766905-0,51693
US5824528-0,51693
US5830694-0,51693
US4073624-2,51694
US5718900-2,51695
US5876726-2,51695
US5885576-2,51695
US6117427-2,51695
US6602680-3,51696
US5132407-0,51697
US6620616-0,51697
US5654150-2,51698
US4696308-2,51699
US4213466-0,51700
US4213467-0,51700
US5098538-3,51700
US6322969-0,51701
US4472631-2,51702
US5893717-5,51703
US4477577-2,51704
US5859972-1,51705
US5051352-2,51706
US4160760-1,51707
US5229474-0,51707
US5412144-0,51707
US5932539-0,51707
US6051272-0,51707
US6420519-1,51707
US6680215-0,51707
US5835382-2,51708
US5374932-2,51709
US5519618-3,51709
US5396714-0,51711
US5759151-0,51711
US5972073-0,51713
US6126719-0,51713
US6818313-1,51713
US6833124-1,51713
US6686192-0,51714
US5472858-2,51715
US5521071-1,51715
US6100077-0,51715
US6566512-0,51715
US6087196-0,51716
US6259202-0,51716
US6300756-0,51716
US6566156-0,51716
US6784016-1,51716
US5047533-1,51718
US5532225-2,51718
US4270547-1,51719
US5303327-0,51720
US4628463-0,51721
US5374892-0,51721
US5512269-1,51724
US5635160-0,51724
US5656256-1,51724
US5849706-1,51724
US5876700-1,51724
US5935555-0,51724
US6235266-0,51724
US6420347-7,51724
US6673779-7,51724
US5691137-1,51725
US5721687-1,51726
US5773116-1,51726
US5459475-1,51727
US5541609-0,51727
US5986621-1,51727
US6057802-2,51727
US6795028-0,51727
US4627066-0,51728
US5620571-1,51728
US6472889-1,51728
US6303302-6,51729
US6599705-6,51729
US6686438-2,51730
US6068131-0,51731
US6004958-4,51732
US6444681-4,51733
US5026636-1,51734
US5281694-1,51734
US5369005-1,51734
US5164954-0,51736
US5511086-0,51736
US6204388-2,51737
US6242469-2,51737
US6284781-2,51737
US6300355-2,51737
US6316630-2,51737
US6369234-2,51737
US6603023-2,51737
US6656961-2,51737
US6723854-2,51737
US6828340-2,51737
US6544957-1,51738
US6039541-1,51739
US6659721-1,51739
US6395487-3,51740
US6461818-3,51740
US5356500-2,51741
US5815090-0,51742
US6052066-0,51742
US6370812-2,51742
US6397516-0,51742
US6404210-0,51742
US5825275-1,51743
US4885238-4,51744
US5443954-4,51744
US6830893-2,51745
US5459039-1,51746
US5556750-1,51746
US5679522-1,51746
US5702894-1,51746
US5858754-1,51746
US5861482-1,51746
US6008031-1,51746
US5468643-0,51747
US5112869-1,51748
US5296602-0,51748
US5354864-2,51748
US5476952-0,51748
US6365240-2,51749
US5849306-4,51750
US5993827-4,51750
US6392026-4,51750
US6534782-2,51751
US6592842-1,51751
US6685909-1,51751
US6269312-4,51752
US6801861-4,51752
US5666839-0,51753
US5601830-0,51754
US6808760-1,51755
US6501591-3,51756
US6010554-2,51757
US6406669-2,51758
US6734964-2,51758
US5851773-1,51759
US6204001-1,51759
US6737523-1,51759
US6207704-2,51761
US6566541-2,51761
US5350766-0,51762
US4141347-5,51763
US5424297-2,51764
US5972592-0,51765
US6188462-1,51766
US5359087-1,51767
US5385278-2,51768
US5405064-2,51768
US6200760-1,51770
US6403630-1,51770
US4965840-0,51771
US5148209-0,51771
US5193124-0,51771
US5231443-0,51771
US6492165-3,51772
US6787333-3,51772
US4861594-0,51774
US6365411-0,51774
US5200910-0,51775
US5241470-1,51775
US5353236-0,51775
US5365456-0,51775
US6249714-3,51776
US6343502-0,51777
US6471864-0,51778
US5710356-0,51779
US5833891-0,51779
US5874029-0,51779
US5907075-0,51779
US6113795-0,51779
US6448454-0,51779
US6562952-1,51779
US6740785-0,51779
US5981217-0,51780
US6207375-0,51780
US5939286-2,51781
US5859972-0,51782
US6538777-1,51783
US5094915-0,51784
US5907016-2,51785
US5481126-0,51786
US5494837-0,51786
US6051385-4,51787
US3974268-0,51788
US3989730-0,51788
US4017595-0,51788
US4032625-0,51788
US4115541-0,51788
US5463030-0,51788
US6455312-1,51789
US4228338-1,51790
US4286026-1,51790
US5032433-1,51792
US5070157-1,51792
US5376738-1,51792
US4149866-1,51793
US4272346-1,51793
US5387867-4,51794
US5502386-4,51794
US5678548-3,51794
US5828216-4,51794
US5865746-3,51794
US6573720-6,51794
US5114902-1,51795
US5340014-1,51796
US5376421-1,51796
US5468690-1,51796
US5750197-1,51796
US6162547-1,51796
US6261638-1,51796
US6413802-2,51797
US6563144-1,51798
US5037916-1,51799
US5104948-1,51799
US6103826-3,51800
US5290330-1,51801
US4816404-0,51802
US4818689-0,51802
US5066581-0,51802
US5405750-0,51802
US6667175-0,51802
US6759239-0,51802
US4704718-0,51803
US4771430-0,51803
US5177774-0,51803
US5704321-0,51803
US5091518-0,51804
US6278040-0,51804
US6492137-0,51804
US5418129-5,51805
US6458968-2,51806
US6765076-2,51806
US4045677-1,51807
US4290848-0,51807
US5339336-0,51807
US5982534-1,51808
US6563898-1,51809
US4780176-0,51810
US6080748-2,51812
US6177433-2,51812
US6306897-1,51812
US6313130-2,51812
US6326373-2,51812
US6452005-2,51812
US6469013-1,51812
US6495556-1,51812
US4206160-0,51813
US4217341-0,51814
US5987519-3,51815
US6112224-3,51815
US4848460-1,51816
US4393791-0,51817
US4767873-1,51818
US4935363-3,51819
US5215910-3,51819
US5256545-3,51819
US5378603-3,51819
US6649346-0,51819
US5939254-1,51820
US5037181-6,51821
US5077087-6,51821
US6022740-0,51822
US6034212-0,51822
US5292416-1,51823
US4528199-2,51824
US6300417-0,51825
US6423779-0,51825
US4590168-1,51826
US6693091-1,51827
US4942184-3,51828
US5157049-3,51828
US5358859-1,51829
US5585261-1,51829
US5869316-1,51829
US6423834-1,51829
US4822422-0,51830
US4871395-0,51830
US4889718-0,51830
US4927462-0,51830
US4936384-0,51830
US5110863-0,51830
US5200237-0,51830
US5246496-0,51830
US5604040-0,51830
US5703192-0,51830
US5763738-0,51830
US5035901-1,51831
US4835256-1,51832
US6727407-1,51833
US5298419-1,51834
US5445960-1,51834
US5695927-1,51834
US5783670-1,51834
US4760019-0,51835
US5679648-1,51835
US5279575-0,51836
US5342384-0,51836
US5403343-0,51836
US5681349-0,51836
US5891162-0,51836
US4690131-2,51837
US4819200-1,51838
US4686186-0,51840
US5194601-0,51840
US5716845-0,51840
US6811983-0,51840
US5893368-0,51841
US5938626-0,51841
US4866038-4,51842
US5049547-4,51842
US5644005-0,51843
US6355755-1,51843
US6380531-0,51844
US4950739-2,51845
US5242947-2,51845
US5432202-2,51845
US6020447-1,51846
US5840686-4,51847
US5618665-2,51848
US5846929-1,51849
US4943586-1,51850
US5192787-1,51850
US6097582-1,51851
US6208185-1,51851
US6653129-2,51852
US5783505-2,51853
US6248668-1,51854
US6585666-0,51855
US5627642-1,51856
US4019652-0,51857
US4034966-0,51857
US4035550-0,51857
US4159414-0,51857
US4170319-0,51857
US4174907-0,51857
US4175871-0,51857
US4188185-0,51857
US4217113-0,51857
US4268465-0,51857
US4278622-0,51857
US4279843-0,51857
US4338068-0,51857
US4352059-0,51857
US4423191-1,51857
US4443764-0,51857
US4444922-1,51857
US4473665-1,51857
US4548773-0,51857
US4571358-0,51857
US4600631-1,51857
US4687274-0,51857
US5158986-1,51857
US5160674-1,51857
US5334356-1,51857
US5866053-1,51857
US6005013-0,51857
US6051174-1,51857
US6701205-0,51857
US6789514-0,51857
US6326507-3,51858
US6552075-3,51858
US6516665-2,51859
US4464359-0,51860
US4539313-0,51860
US4708935-0,51860
US4859768-0,51860
US4924624-0,51860
US4990498-0,51860
US5188897-0,51860
US5405939-0,51860
US5550111-0,51860
US5556840-0,51860
US5643889-0,51860
US5700785-0,51860
US5863905-0,51860
US5985565-0,51860
US6207366-0,51860
US6214554-0,51860
US6281201-0,51860
US6362171-0,51860
US5855000-1,51861
US5556380-1,51862
US5643281-0,51862
US5800444-1,51862
US5919667-1,51863
US6300488-1,51863
US5448176-2,51864
US6236049-4,51865
US6399948-4,51865
US6437334-4,51865
US6759659-4,51865
US6359861-0,51866
US6809821-1,51867
US6037830-2,51868
US5863661-0,51869
US5583000-10,51870
US5015349-0,51871
US5131993-0,51871
US5944876-1,51871
US6027617-1,51871
US6486357-0,51871
US6503476-0,51871
US6646127-2,51871
US4885142-0,51872
US5186806-3,51872
US5449479-3,51872
US5352485-2,51873
US5545432-2,51873
US5225488-1,51874
US5770581-2,51875
US5817636-2,51875
US5869230-0,51875
US6420335-1,51875
US6673341-0,51875
US6797488-0,51875
US6740409-1,51876
US6773704-3,51877
US6435182-2,51878
US5482051-1,51879
US5763415-0,51881
US6153184-0,51881
US6330472-0,51881
US6559130-0,51881
US6656918-0,51881
US6756200-0,51881
US6835541-0,51881
US6229001-3,51882
US6559295-3,51882
US6770488-2,51883
US4845431-0,51884
US5667969-0,51886
US5854038-0,51886
US5869254-0,51886
US6573107-2,51887
US6653598-1,51888
US6723971-1,51888
US5596088-5,51889
US5607836-5,51889
US5691156-5,51889
US5998598-2,51889
US5620921-0,51890
US5688765-0,51890
US5958912-0,51890
US6107289-0,51890
US6819952-3,51891
US5133594-5,51892
US4965271-1,51893
US5096906-1,51893
US5196430-1,51893
US5272153-1,51893
US5877180-1,51893
US6232297-1,51893
US6448235-1,51893
US6514949-1,51893
US6531457-1,51893
US6670334-2,51893
US6204293-12,51894
US6221865-8,51894
US6310095-12,51894
US5756710-2,51895
US5243607-1,51896
US4609991-2,51897
US4693984-2,51897
US5170286-1,51897
US5388580-0,51897
US6309818-3,51897
US5325436-3,51898
US5196307-2,51899
US6077826-2,51900
US6191156-2,51901
US5603820-4,51902
US6364936-1,51903
US4802761-1,51904
US4770995-2,51905
US4870163-2,51905
US5111419-3,51906
US5225836-3,51906
US5357251-3,51906
US5064637-0,51907
US6464467-0,51907
US5560351-4,51908
US6161537-4,51908
US5686113-1,51909
US5863731-2,51910
US5639925-6,51911
US6091014-3,51912
US6139919-3,51912
US5351006-0,51914
US5485085-0,51914
US4812786-1,51915
US6710073-0,51916
US4677190-1,51917
US6346382-0,51918
US6743823-0,51918
US5891393-2,51919
US6410300-1,51920
US6703237-1,51920
US5668294-1,51921
US5965796-1,51921
US6750042-0,51921
US5162885-2,51922
US5796120-0,51922
US6669867-1,51922
US6699523-3,51922
US4106577-0,51923
US4119160-0,51923
US4317492-0,51923
US5037431-0,51923
US6303302-2,51924
US6599705-2,51924
US5245098-0,51925
US4355289-1,51926
US6436358-3,51927
US6471922-3,51927
US4745051-1,51928
US4879236-1,51928
US5023328-0,51928
US5155037-0,51928
US5169784-0,51928
US5278050-0,51928
US6017734-0,51928
US4062727-2,51929
US6246784-0,51930
US6345112-0,51930
US6556696-0,51930
US4451648-2,51931
US6620850-3,51932
US5354774-2,51933
US5514707-2,51933
US5096945-0,51936
US5374141-0,51936
US6373050-2,51937
US6519371-1,51937
US6721464-1,51937
US5686548-1,51938
US5686549-1,51938
US6111416-2,51939
US5520822-0,51940
US5490983-1,51941
US5670646-1,51941
US5808089-1,51941
US5882357-0,51941
US5889130-1,51941
US6020491-1,51941
US6077319-0,51941
US6236049-5,51941
US6241783-0,51941
US6294185-1,51941
US6399948-5,51941
US6436419-0,51941
US6437334-5,51941
US6679922-0,51941
US6759659-5,51941
US6768009-0,51941
US6770287-0,51941
US5827406-2,51942
US5914013-2,51942
US6150562-2,51942
US6329553-2,51942
US5636035-1,51943
US6428818-3,51944
US6713300-12,51945
US5309917-1,51946
US5423326-1,51946
US5443073-1,51946
US5795304-0,51946
US6172110-1,51947
US5071565-1,51948
US5230806-1,51948
US5824700-2,51949
US5969163-2,51949
US5689332-1,51951
US6285449-2,51951
US6517236-0,51951
US6542849-0,51951
US6730912-0,51951
US5176723-2,51952
US5270291-0,51953
US6737383-7,51954
US6309817-1,51955
US5540834-3,51956
US6734318-4,51956
US6071532-1,51957
US6171614-1,51957
US6388172-1,51958
US5698766-2,51959
US5334736-0,51960
US6686450-1,51961
US5731104-5,51962
US6015638-5,51962
US6552053-0,51963
US6028103-12,51964
US6534497-11,51964
US6800658-11,51964
US4928705-2,51965
US6087294-1,51966
US6737842-1,51967
US6255071-3,51968
US6740794-1,51969
US6479595-2,51970
US5767142-2,51971
US5770617-2,51971
US5807874-2,51971
US5948797-2,51971
US5278417-0,51972
US6833283-2,51973
US5859343-0,51974
US6051758-0,51974
US6184437-0,51974
US5275686-3,51975
US6180772-1,51976
US5100933-2,51977
US6243494-0,51978
US6272250-0,51978
US6301387-0,51978
US6480615-0,51978
US6535632-2,51978
US6546117-0,51978
US6584224-0,51978
US6678416-0,51978
US6731799-0,51978
US5866779-0,51979
US5958367-2,51980
US6028025-2,51980
US5407479-0,51981
US5565245-0,51981
US5279969-1,51982
US5340744-1,51982
US5556783-1,51982
US5756094-1,51982
US5824543-0,51982
US6001646-0,51982
US6277968-0,51982
US6290959-1,51982
US6323390-1,51982
US6339183-0,51982
US5490983-2,51983
US5670646-2,51983
US5808089-2,51983
US5889130-2,51983
US6020491-2,51983
US6294185-2,51983
US5340483-3,51984
US6675286-0,51985
US6782470-2,51985
US6785743-0,51985
US6428994-2,51986
US6664086-2,51986
US6442663-0,51987
US6060656-4,51988
US6452206-5,51988
US6627809-2,51988
US5151945-1,51989
US6048469-1,51990
US6794052-4,51990
US5995860-0,51992
US5830656-7,51993
US6211325-0,51995
US6337097-0,51995
US6497760-0,51995
US6561787-0,51995
US6716022-0,51995
US6479242-1,51996
US5627852-0,51997
US6778246-0,51998
US5042975-5,51999
US5961482-5,51999
US6833786-0,51999
US6407831-2,52000
US6768009-1,52001
US5744341-1,52002
US6524811-1,52002
US6642021-1,52002
US6771370-1,52003
US4294891-1,52004
US5672694-3,52005
US5733732-2,52005
US5863743-1,52005
US6136546-2,52005
US6343305-1,52006
US6239262-2,52007
US6664272-6,52008
US6334121-1,52009
US6306610-2,52010
US6326144-2,52010
US6725378-4,52011
US6741655-3,52012
US6211529-4,52013
US6734452-4,52013
US5613136-3,52014
US6036940-1,52015
US6413763-1,52015
US5132117-1,52016
US6573428-2,52017
US6325608-2,52018
US6399939-0,52018
US5401707-2,52019
US5532385-2,52019
US5728360-2,52019
US6177614-1,52020
US5786428-1,52021
US5925053-1,52022
US6214021-1,52022
US6461989-2,52023
US3994966-0,52024
US4043998-1,52024
US4453947-2,52025
US4469486-2,52025
US6339166-3,52026
US4884880-1,52027
US4884881-1,52027
US5235457-1,52027
US6626267-1,52028
US6788796-1,52029
US5370890-0,52030
US6190901-0,52031
US6287554-0,52031
US6737522-0,52031
US5203646-1,52032
US5578334-0,52033
US5843497-0,52033
US5874117-0,52033
US6630192-0,52033
US4885254-0,52034
US4906465-1,52035
US4910015-0,52035
US6713081-3,52035
US5642431-1,52036
US4035550-2,52037
US6518245-3,52038
US6693228-3,52039
US6376751-0,52040
US6251363-2,52041
US6187196-1,52042
US6014246-2,52043
US6094273-2,52043
US6097530-2,52043
US6165389-2,52043
US6669996-1,52044
US6806228-1,52044
US6566359-1,52045
US6653311-1,52045
US6806291-0,52045
US4992308-0,52046
US5041192-0,52046
US5169687-0,52046
US6426116-0,52046
US5945866-3,52047
US6747126-1,52048
US6011019-4,52049
US4378022-0,52050
US5020919-0,52051
US5140336-0,52051
US5937341-0,52053
US6427068-0,52053
US6631256-0,52053
US6214366-1,52054
US6322802-1,52054
US6419916-1,52054
US6517855-1,52054
US6719988-1,52054
US6720355-1,52054
US6330824-2,52055
US6749179-0,52056
US5696154-2,52057
US5824674-2,52057
US5695890-5,52058
US6056793-0,52059
US5030528-1,52060
US5436093-1,52060
US5599638-0,52060
US5773162-0,52060
US5888665-3,52060
US5945231-1,52060
US6146781-0,52060
US6248460-0,52060
US6254748-0,52060
US6265093-0,52060
US6303244-0,52060
US6391486-1,52060
US6420059-0,52060
US6444343-5,52060
US6492064-2,52060
US6589684-0,52060
US6703150-0,52060
US6740434-0,52060
US6821659-0,52060
US6456339-0,52062
US5847283-2,52063
US5999887-1,52063
US6134954-0,52063
US6247355-0,52063
US6513389-0,52063
US6600565-0,52063
US6641893-0,52063
US6781702-1,52063
US6559176-5,52064
US6720415-1,52064
US6780890-5,52064
US6763901-1,52065
US6814166-1,52065
US4761377-1,52066
US6818964-0,52067
US4054415-2,52068
US5734739-2,52069
US6212184-1,52070
US5573339-4,52071
US5666891-2,52071
US5671045-3,52071
US5707508-0,52071
US5785426-3,52071
US5785923-0,52071
US5798497-2,52071
US5908564-2,52071
US5968337-0,52071
US6127645-2,52071
US6086736-1,52072
US4991191-0,52074
US5506100-0,52076
US5610010-0,52076
US6310906-3,52077
