mention-id,unique-id,name_first,name_last
US8039011-3,1170,Pierre R.,Joseph
US5613769-1,361,David G.,Pelka
US7793321-1,1366,Stephen Richard,Husak
US6742504-0,594,Kenneth R.,"Seymour, II"
US7340572-0,33,Robert A.,Cochran
US5821916-1,728,Dana,Doubrava
US6470805-1,0,Felipe,Garcia
US6987795-0,63,Guénaël Thomas,Strutt
US7607041-0,126,Jeffrey A.,Kraemer
US7972524-0,617,Mark L.,Robin
US5070502-0,147,Robert M.,Supnik
US7507247-2,192,Mark,Boomer
US7744145-5,257,John E.,Long
US6583707-1,1029,Kimberly M.,Borgmeier
US4866417-1,466,Neal G.,Shields
US7704740-0,613,Melvin S.,Schindler
US8185137-1,328,James E.,Allard
US5631654-0,1510,Thomas J.,Karr
US7773013-0,264,Stephen,Williams
US6542609-1,1723,James R.,Holzgrafe
US5951206-0,1033,Steven D.,Gregory
US4752352-0,1138,Michael,Feygin
US7093335-0,95,Jeffrey Allen,Conner
US8166428-0,1329,Randall P.,Fry
US6766398-2,16,Gregory Michael,Nordstrom
US6524315-2,412,Thomas V.,Doherty
US5410586-0,1541,Stephen W.,Davies
US7350579-2,1379,Ryan L.,Cook
US5287537-3,1162,Donald D.,Burn
US5697926-0,206,Drew D.,Weaver
US6425012-0,177,Karen I.,Trovato
US6790084-2,498,Roger,Pyron
US5432276-0,248,Luc,Moens
US5968605-0,225,Mitchell E.,Lutz
US8228804-1,1091,Gordon M.,Bolt
US6608634-0,1067,Jeffrey D.,Sherrard
US7155385-0,1724,Alexander,Berestesky
US7689722-0,855,Natalie,Timms
US5892826-1,203,Raul A.,Pombo
US6669408-1,0,Felipe,Garcia
US5892826-0,587,David L.,Brown
US5509356-0,335,Steven L.,Renfro
US7515391-0,884,Kelly C.,Casey
US6896134-0,32,Paul G.,Russell
US7735781-0,871,Elan,Moritz
US7776576-8,120,Andrew,Shaw
US7584822-0,1402,Frederick Wayne,Catron
US7625927-1,478,Iok-Hou,Pang
US8017280-0,433,Mahmoud H.,Abd Elhamid
US5763385-1,120,Andrew,Shaw
US6619176-0,335,Steven L.,Renfro
US5217011-0,537,Michael E.,Bisch
US6750968-0,1193,John V.,Sandusky
US5825458-0,1446,Clifford Warren,Cooper
US6903635-0,1367,Luis,Brignoni
US7894812-1,314,Robert C.,Lamb
US5734384-0,643,Jeffrey H.,Yanof
US7804680-2,671,James R.,Utz
US7894812-0,25,Daniel,Durig
US5877472-1,724,Stephen M.,Jones
US5963939-4,1287,Robert S.,Brayton
US7945323-0,48,Kristen N.,Jaax
US8287964-1,536,Joy,Longhenry
US5359047-1,648,Jeffrey H.,Toney
US5851136-0,1591,Lawrence L.,Lee
US7036126-2,751,Cuong Huu,Tran
US5841525-0,67,Eric,Rosow
US6024224-1,534,Kevin Joseph,Markey
US6317798-0,1128,John D.,Graf
US5371006-1,759,Jack S.,Benner
US6152372-1,612,James W.,Ring
US7373378-3,639,John Charles,Kasperski
US6720684-0,812,Perry Robert,Czimmek
US7418476-0,74,Joseph,Salesky
US7769799-0,640,Mikhail,Itskovich
US6535734-1,1664,Price Andrew,D'Antonio
US7948562-0,1060,William George,Bennett
US6961517-0,1126,Kenneth,Merola
US5282858-0,537,Michael E.,Bisch
US4776269-2,1721,James P.,Norton
US7577960-2,205,Yun,Lin
US6350013-2,612,James W.,Ring
US6772765-1,1580,Michael S.,Poulsen
US5850284-0,1725,Daniel,Schoeffler
US6268451-1,645,Savvas E.,Hadjikyriacou
US7407738-3,958,Niranjan,Thirukkovalur
US5156724-0,402,William R.,Jones
US5332981-0,1726,Joseph B.,Mazzochette
US7307504-1,991,James L.,Lagree
US6898664-2,713,Richelle L.,Ahlvers
US8068933-3,711,Sih Y.,Lee
US4802213-1,1405,John P.,Eck
US5211182-0,1483,Marshall E.,Deutsch
US5563642-6,391,Kenneth E.,Trueba
US7797264-2,800,Ioan Bogdan,Crivat
US7431085-1,442,Steve,Crow
US7603632-1,13,Alexander A.,Sourov
US6496593-2,1360,Roger B.,Pierson
USD660513-1,911,John R.,Castro
US6823513-1,1727,John William,Sweitzer
US6522946-0,1728,Christopher V.,Weis
US6082675-1,0,Felipe A.,Garcia
US6651099-1,962,Joseph R.,Maixner
US7032071-0,1729,Steven G.,Hand
US5936164-1,243,William J,Baney
US6697460-0,209,Benjamin A.,Knott
US7482373-1,308,Alan Bradley,Fulp
US5193357-1,994,Mark E.,Federspiel
US5300959-1,391,Kenneth E.,Trueba
US6866901-0,115,Paul E.,Burrows
US7676814-0,1285,Kishore,Karighattam
US4508602-0,56,Jerry J.,Kaczur
US4820190-0,888,David T.,Humphrey
USD681810-0,919,Arnold V.,DeCarlo
US7572133-0,41,David Charles,Hughes
US8004319-0,1730,Bhoodev,Kumar
US7444363-2,348,Patrick,Dengler
US6918027-0,187,Paul,Mantey
US7386906-0,79,Dane M.,Roth
US8268770-0,163,Marc P.,Privitera
US5835502-5,80,Paul,Wong
US7158175-0,600,Steven M.,Belz
US7386906-2,1132,Kenneth A.,Pilcher
US6181551-0,627,Patricia,Herman
US5252717-2,1189,Paul M.,Coussens
US7564456-0,2,John Erik,Lindholm
US7859814-0,884,Kelly C.,Casey
US7840040-1,1264,Sankaralingam,Ramraj
US7461894-0,353,Richard M.,Leeds
US7868884-0,141,Saad,Sirohey
US5346963-1,689,Kyle G.,Kummer
US5412565-1,145,Eduard,Sackinger
US5630229-0,1497,Mark R.,Machado
US6026086-1,529,Douglas J.,Newlin
US6509104-1,105,William F.,McDonald
US6510599-0,1157,Frederick J.,AmRhein
US7034829-0,2,John Erik,Lindholm
US8023612-1,604,Matthew Todd,Lawson
US6829924-4,398,Keith,Walker
US6691146-7,217,Kenneth Charles,Vossen
US8153405-4,750,Jose,Laplaza
US7596099-2,1731,Jeffrey L.,Borneman
US5578835-1,1709,Robert W.,Apps
US8224709-0,76,Ron,Hirson
US8508314-1,357,Wayne H.,"Woods, Jr."
US5778338-4,946,S. Katherine,Lam
US7664753-0,1253,Robert H.,Shelton
US7482577-2,885,Ward,Lopes
US6655146-4,103,Craig Douglas,Young
US8489792-0,240,Richard J.,Byrne
US6584117-0,181,Robert J.,Toth
US7823665-1,1536,Thomas M.,Redlinger
US6875612-0,1028,Thomas E.,Wagner
US6765410-0,1484,Thomas L.,Meneghini
US7210116-2,1430,Michael,Barr
US7564193-1,1364,Steven P.,Laur
US7566986-0,563,John,DeBoer
US7451870-1,12,Nathan J.,Meyer
US7566986-2,568,Seshagiri Rao,Marellapudi
US8049926-5,286,Mary Ann,Sprague
US8200818-0,1214,Gregor Paul,Freund
US6505121-0,32,Paul Grady,Russell
US8326837-2,307,Robert J.,Torres
US6169735-3,842,Samuel,Sigarto
US7496520-0,1081,Sean,Handel
US7355423-0,549,Brooklin J.,Gore
US7704468-0,194,John R.,Klaehn
US7901440-1,1418,Theodore P.,Bertele
US6550891-0,37,Richard H.,Berg
US7663506-3,716,Scott R.,Mangum
US7989780-1,304,Christopher J.,Owen
US5059176-0,1416,R. Edward,Winters
US7965172-0,865,Robert L.,Angell
US8272677-0,739,Adrian,Nania
US5937817-3,1185,Paul J.,Troxler
US6954775-1,396,Gerald S.,Lathem
US6954775-0,883,Steven D.,Shanklin
US7623922-0,284,Joseph E.,Bange
US7860285-2,11,Mark M.,Morita
US5204739-0,747,Peter L.,Domenicali
US7251650-0,426,Qi,Jin
US7782898-4,305,Michael J.,Healy
US4672661-1,349,Jay D.,Brussels
US7953983-2,794,Russell,Humphries
US5610553-0,134,Larry,Kirn
US7523273-3,1701,Timothy Moffett,Waters
US5162507-1,164,Glenn J.,Dorin
US6216748-3,1053,Robert,Kellogg
US6562863-2,238,Margaret M.,Buck
US8004551-2,1344,Brian J,Perry
US5704746-1,919,Arnold,DeCarlo
US7309989-1,42,Ronald D.,Watkins
US8008080-1,304,Christopher,Owen
US7789778-0,350,Edward M.,Goldsmith
US8163954-3,986,William H.,Gong
US6196046-4,1674,Kamrava,Azizi
US7487835-3,1536,Thomas M.,Redlinger
US8125931-2,76,Ron,Hirson
US6055145-0,991,James L.,Lagree
US6307649-0,220,James B.,Williamson
US7726604-0,127,James E.,Smith
US4885220-0,337,Daniel E.,Kuhman
US6968459-1,779,C. Thomas,Jennings
US5201148-0,541,Martin R.,Rupert
US5209680-0,234,Rupert J.,Fry
US7526290-3,101,Elliott,Hoole
US8241801-2,237,Mark G.,Voss
US6642852-0,58,Mauro,Dresti
US6665798-1,1727,John William,Sweitzer
US8048118-2,175,Aurelien,Bruneau
US6158837-1,72,Eric A.,Merz
US8250555-4,470,Richard,Schooler
US6619786-1,508,Jeffrey Louis,Sangalli
US7306581-2,344,Bret,Weig
US5464437-1,326,James V.,Kauphusman
US5802539-1,1732,Andrew,Wilson
US6925031-4,9,Tsili,Wang
US5729167-0,1621,Gregory A.,Kujawa
US7222359-0,1214,Gregor,Freund
US6560453-0,656,Raymond C.,"Henry, Jr."
US7471995-0,905,Paul A.,Robinson
US7646722-0,668,Keith Eric,Neuendorff
US4518110-1,1312,Jeffrey M.,Borning
US6136141-0,571,Troy,Glatfelter
US7597103-1,1325,Michael J.,Zalta
US6144370-0,582,Nadeem N.,Eleyan
US6839713-0,235,Yurong,Shi
US7215926-0,1596,Christopher J.,Corbett
US6509905-2,183,Larry J.,Thayer
US5414796-4,946,S. Katherine,Lam
US7967845-5,412,Thomas V.,Doherty
US7671868-0,11,Mark Masao,Morita
US7697008-0,2,John Erik,Lindholm
US6008491-0,733,Vincent S.,Smentkowski
US7967845-1,677,Raymond F.,Murphy
US6648342-1,1263,Robert A.,Grogan
US5717218-1,873,Robert Keith,Grygier
US6963580-3,101,Elliott,Hoole
US4737693-0,19,Jonathan M.,Schine
US8246141-3,72,Eric A.,Merz
US5749253-0,1489,Mark,Glick
US6386654-0,117,Stephen M.,Singer
US7318816-1,1508,Lawrence,Kiliszewski
US5073785-1,337,Daniel E.,Kuhman
US7261389-0,72,Eric A.,Merz
US6523165-2,1243,Kent,Richardson
US5616408-1,6,Scott L.,Gessner
US7828331-0,1153,Andrew D.,Jessup
US7007143-0,33,Robert A.,Cochran
US7837830-1,497,David E.,Garlie
US6837988-1,36,Robert,Shartle
US5746708-3,544,Timothy J.,Patno
US5084737-1,113,William Y.,Fowlkes
US7350611-2,1733,Chih Chieh,Liang
US5535136-0,771,Larry R.,Standifer
US7165980-0,498,Roger D.,Pyron
US6184408-5,720,Clifford Carlton,Reese
US8367009-2,352,Myron,Reicher
US6532531-1,161,Marc,Tremblay
US7945502-0,50,Alex,Mashinsky
US8391563-0,792,Nikolaos,Georgis
US6013361-0,51,Ellis C.,Seal
US6701485-0,996,Mark S.,Igra
US7478875-0,129,James F.,Patterson
US7824361-1,144,Thomas A.,Sutrina
USD481101-0,635,Bruce Allen,Boehrs
US6012114-0,263,Jeffrey S.,Autor
US6091409-3,328,James E.,Allard
US6372267-4,238,Margaret M.,Buck
US6867921-2,472,Janusz,Liberkowski
US6560599-2,1275,Barry M.,Nolte
US6931019-1,46,Geoffrey C.,Stone
US8078975-0,286,Mary Ann,Sprague
US7765202-1,568,Seshagiri R,Marellapudi
US8085143-1,1414,Michael A.,Macchiarelli
US5582525-1,548,James D.,Dewey
US8056226-0,41,David Charles,Hughes
US6249857-0,585,Matthew H.,Klapman
US7773431-2,236,Hugh Thomas,Mair
US6617421-0,130,Everett C.,Phillips
US8070715-4,144,Thomas A.,Sutrina
US5176538-1,888,David T.,Humphrey
US5045801-0,382,David L.,Mowery
US7127529-1,232,Scott B.,Guthery
US7681226-0,126,Jeffrey A.,Kraemer
US5635966-4,391,Kenneth E.,Trueba
US6505076-0,300,George,Tziviskos
US7503011-3,600,Steven M.,Belz
US6058108-2,656,Ray,Henry
US5860862-0,682,William W.,Junkin
US7106014-0,1734,Michael J.,Mastalir
US7488340-0,326,James V.,Kauphusman
US4654273-2,29,Thomas M.,Knobel
US7065558-2,205,Yun,Lin
US7681083-2,16,Gregory M.,Nordstrom
US7149919-0,33,Robert Alan,Cochran
US7450698-1,209,Benjamin Anthony,Knott
US7005267-0,1283,Laurie J.,Hartman
US5329338-0,72,Eric A.,Merz
US7064143-0,662,David,Gurley
US7901227-0,41,David Charles,Hughes
US6991169-3,612,James W.,Ring
US8206966-6,120,Andrew,Shaw
US5748989-1,620,Douglas H.,Pearson
US8112578-0,586,Keith R.,Slavin
US8292238-2,1322,Stephen Eugene,Melton
US5416583-0,1477,Martin A.,Sanzari
US6591375-0,829,Zhiqun,Hu
US8290593-7,574,William L.,Johnson
US6313454-0,23,Brent J.,Bos
US6154734-0,1106,William F.,Bailey
US7243435-0,52,Kevin Marc,Morrissey
US7388163-1,208,Rodney G.,Rouleau
US6299038-1,400,Thomas C.,Stoneberg
US7862456-2,350,Edward M.,Goldsmith
US7728848-3,159,Veronika,Shelyekhova
US4941020-1,113,William Y.,Fowlkes
US7537579-0,288,Jeffrey,Price
US8071869-0,448,Ching-Wei,Chen
US6011823-1,256,Peter,Chantiles
US7622283-7,414,Artem Valentinovich,Khlebnikov
US7290125-0,27,Troy D.,Armstrong
US8250556-4,470,Richard,Schooler
US7405823-1,185,Mark F.,Oldham
US6605133-1,180,Joseph E.,Paganessi
US7305383-1,396,Gerald,Lathem
US5800978-0,822,Raymond P.,"Goodrich, Jr."
US5605696-2,223,Plaridel,Villareal
US5970107-1,256,Peter,Chantiles
US6668186-1,81,Roger J.,Greenwald
US6065748-0,368,Sammy C.,Hutson
US5676473-0,1517,George,"Wright, IV"
US5773378-3,1235,Phillip K.,Niccum
US8273057-1,144,Thomas A.,Sutrina
US7266176-6,738,Derek,Olender
US7668651-0,1735,Keith R.,Searight
US5519982-0,1326,Terrence W.,Herber
US6782416-0,33,Robert A.,Cochran
US6480522-0,101,Elliott,Hoole
US6245127-2,291,Mark William,Ackley
US7299152-0,871,Elan,Moritz
US6041057-0,46,Geoffrey C.,Stone
US8342480-2,449,Richard A.,McCoy
US6993170-2,1105,Michael G.,Fuhrman
US6240197-0,423,Andrew Dean,Christian
US6372148-1,595,Dennis,Lavelle
US7618468-1,986,William H.,Gong
US5591182-0,1736,Gary M.,Johnson
US6381068-3,136,Charles L.,Bruzzone
US7813103-2,490,Dennis S.,Grimard
US7624168-0,1117,Jooyong,Kim
US7634732-7,1616,Mitika,Gupta
US7144397-1,628,Robert Kevin,Moore
US4989989-1,49,James R.,Logan
US7839865-1,186,Bruce Gregory,Warren
US5662109-0,1172,William H.,Hutson
US7811328-2,175,Aurelien,Bruneau
US6173411-0,983,Michael D.,Hirst
US8104683-0,368,Sammy C.,Hutson
US6061364-1,1553,Frederick L.,Ross
US6144214-0,93,Stephan P.,Athan
US7277946-3,1737,G. Andrew,Johnston
US7173516-5,517,James S.,Murray
US8063759-0,23,Brent J.,Bos
US6500723-0,83,Michael G.,Khazhinsky
US8197132-0,537,Michael E.,Bisch
US7864600-1,236,Hugh,Mair
US8036946-0,865,Robert Lee,Angell
US7653810-0,565,Russell S.,Thornton
US7660316-0,186,Bruce Gregory,Warren
US6966721-0,646,Jay K.,Sato
US7952499-0,800,Bogdan,Crivat
US6476829-1,1270,Helen A.,Cunningham
US7182702-1,225,Mitchell E,Lutz
US8413220-1,160,Anthony,Creed
US5609857-0,697,Rama S.,Chandran
US7230500-0,134,Larry,Kirn
US7368984-0,134,Larry,Kirn
US7739226-2,556,Louis Marcel Gino,Monier
US7747899-1,764,Mohammed Fadel,Shatnawi
US8198547-4,1194,Robert Aaron,Oglesbee
US8319603-0,1599,Brian P.,Bourke
US5121324-0,343,Guy T.,Rini
US7383586-0,876,David B.,Cross
US5875088-2,991,James L.,Lagree
US6967929-0,567,Robert C.,Taylor
US5142278-0,676,Kamran,Moallemi
US5729261-1,337,Daniel E.,Kuhman
US6308607-1,0,Felipe,Garcia
US5704745-3,1034,Debbie Ann,Newhouse
US5376313-7,457,Richard R.,Martin
US7201658-2,505,Jon C.,Zaring
US7467487-0,646,Jay K.,Sato
US7331929-0,11,Mark M.,Morita
US8060209-0,48,Kristen N.,Jaax
US6584153-5,245,John P.,Comito
US6865680-1,77,Neil,Daswani
US7724750-0,416,Yogesh Prem,Swami
US8153644-1,902,Adrian Wai-Hing,Cheung
US5715418-1,1323,John Chester,Masiewicz
US6186004-0,312,Gregory,Kaduchak
US6858186-0,1738,Richard O.,Hilson
US7360044-1,108,Titus E.,Davis
US7374564-0,993,Joe D.,Brown
US6705902-1,182,Jared J.,"Smalley, Jr."
US4732641-3,1294,Mark,Lukkarinen
US7489252-0,3,Andrew Mark,Long
US7734032-4,1181,Rodney A.,Thomson
US8316157-0,232,Scott B.,Guthery
US6177127-2,564,Michael,Sendler
US6604005-1,177,Karen Irene,Trovato
US6422369-0,1679,John M.,McCalla
US6873811-1,481,David M.,Payne
US5182685-0,1505,James N.,Krause
US7693981-0,1391,Kenneth,Clubb
US7170414-2,282,Alan Jackson,Guess
US7119025-0,269,Jon,Daley
US6434644-1,667,Corwyn Richard,Meyer
US6823169-1,587,David L.,Brown
US7193836-0,267,Hieyoung W.,Oh
US4847057-2,180,Joseph,Paganessi
US6407635-1,1512,David Kent,Bonds
US7043958-0,15,Phillip,McGee
US5979027-0,267,Hieyoung W.,Oh
US7120801-0,232,Scott B.,Guthery
US7002077-0,498,Roger,Pyron
US7921205-3,831,Jason,DeBettencourt
US6843269-0,1164,Sandeep,Verma
US4939318-1,728,Dana,Doubrava
US5414040-3,689,Kyle G.,Kummer
US6605649-2,1140,Sherry Rohn,Clancy
US5969608-1,0,Felipe,Garcia
US6822448-0,42,Ronald Dean,Watkins
US6411964-1,964,Gary Howard,Sockut
US7422793-0,695,Andrew Wells,Phelps
US5788916-0,30,Salvatore,Caldarise
US8175603-0,101,Elliott D,Hoole
US5791042-2,1739,Gregory P.,Hayward
US8352786-3,427,Elizabeth A.,McGlone
US4918959-0,846,Dennis P.,Parazak
US4380610-1,28,Mark P.,Mack
US7011383-1,977,Ricky E.,Robbins
US8090698-1,556,Louis Marcel Gino,Monier
US5986401-2,115,Paul,Burrows
US7742954-0,1081,Sean,Handel
US6397197-0,149,William A.,Gindlesperger
US7016464-1,985,Matthew L.,Whitaker
US5590396-0,656,Raymond C.,Henry
US6398991-1,1393,Eric G.,Wilkins
US7929524-6,1224,Timothy M.,Gage
US7024021-1,670,Marek K.,Czernuszenko
US6214013-1,1195,Brett Jason,Stern
US6185584-0,1302,Young,Paik
US5022943-0,1714,Harold H.,Zaima
US6636113-0,134,Larry,Kirn
US5937434-2,826,Andrew H.,Gafken
US5408618-0,820,Michael E.,Aho
US7164422-4,1663,Martin A.,Serrano
US7398824-0,638,Xiaolan,Wang
US6859740-1,1466,David M.,Stribling
US6282223-0,107,David G.,Angeley
US7174895-1,1325,Michael J.,Zalta
US7411582-2,112,Kathryn L.,Parker
US7822587-1,1181,Rodney A.,Thomson
US5450371-0,1401,Scott W.,MacKay
US7343691-3,144,Tom,Sutrina
US7426657-0,900,Edward Victor,"Zorek, Sr."
US5871550-2,329,Deborah,Winetzky
US7864185-0,2,John Erik,Lindholm
US6160828-2,115,Paul,Burrows
US7815472-1,548,James D.,Dewey
US7720802-2,639,John C.,Kasperski
US7311548-3,900,Edward V.,"Zorek, Sr."
US6162006-0,867,Ronald R.,Stevens
US7559943-0,7,James R.,Mujwid
US6549728-2,526,Michael L.,Wash
US6204762-4,773,Genyvieve A.,Donne
US7712409-1,386,Kevin M.,Klatte
US7383418-4,1098,Ronak,Singhal
US5396575-0,1739,Gregory P.,Hayward
US6879840-3,947,James A.,Crawford
US8478361-2,600,Steven,Belz
US7870564-5,693,Jeffry B.,Phillips
US5919285-1,180,Joseph E.,Paganessi
US6553939-1,1593,Edward J.,Horeth
US7870564-9,637,Rajagopalan Badri,Narayanan
US6832420-0,1740,Donghang,Liu
US6175638-0,1409,Vladislav,Yanovsky
US5927405-3,1741,Francis R.,Bobbie
US7698744-4,511,Kurt E.,Godwin
US7814936-0,1402,Frederick Wayne,Catron
US6897630-0,517,James S.,Murray
US8130400-1,1255,James F.,Herrmann
US7614262-1,1742,William K.,Kangas
US5942472-1,525,David Edward,Gindelberger
US8180690-1,899,Oliver,Steele
US8478637-0,295,Xuan,McRae
US6675382-0,1527,Gary D.,Foster
US6985086-2,9,Tsili,Wang
US7137830-5,44,Roman L.,Milter
US7136289-0,302,Samir,Vasavda
US7996596-1,671,James R.,Utz
US7594267-1,126,Jeffrey A.,Kramer
US6061795-0,1411,Charles E.,Dircks
US6557634-2,442,Stephen Lee,Crow
US8103795-3,639,John C.,Kasperski
US5840788-0,225,Mitchell E.,Lutz
US7757539-1,65,Matthew Laurence,Dock
US6310247-0,902,Adrian Wai-Hing,Cheung
US7636772-1,16,Gregory Michael,Nordstrom
US5930105-1,781,Mark,Blitshteyn
US7595734-0,3,Andrew Mark,Long
US5881443-0,265,Jack C.,Roberts
US6581190-0,410,Robert Christopher,Dixon
US7053333-3,914,Michael Y.,Au
US8304496-0,176,Laura B.,Weaver
US7067274-1,1743,Matthew C.,Franklin
US6231546-2,327,Richard E.,Hill
US5875195-0,410,Robert Christopher,Dixon
US7137460-2,473,Vincent W.,Shotton
US8090756-0,824,Matthew Ray,Tubbs
US7741195-2,1744,Scott S.,Roth
US7835792-0,40,Jie,Lian
US7494518-4,237,Mark G.,Voss
US6514825-0,1588,Sandeep,D'Souza
US8385967-0,101,Elliott,Hoole
US7076814-2,1745,James R.,Lewis
US7307495-0,636,Raymond Bruce,McLauchlan
US8196925-1,281,Lloyd A.,Williams
US7711410-1,81,Roger J.,Greenwald
US8247593-0,278,Christopher F.,Morrison
US6054168-0,592,Theodore S.,Lioutas
US6592452-0,1705,James Linden,Myers
US5624420-2,605,Stephen J.,Lange
US7310671-3,611,Eric K.,Vallone
US6273958-5,490,Dennis S.,Grimard
US6569254-1,0,Felipe,Garcia
US6628301-1,45,Terje K.,Backman
US7539976-1,784,Sven,Delmas
US6441363-4,1289,Paul,Witt
US7603201-2,1746,Mark Richard,Holbrook
US7031937-0,1668,Daniel P.,Brown
US7543279-1,470,Richard,Schooler
US6589704-1,481,David M.,Payne
US4213111-0,1747,Robert J.,"Lux, Jr."
US6195279-0,811,Kent,Townley
US7096729-0,90,Mark A.,Repko
US6992580-1,585,Matthew H.,Klapman
US6186600-1,1334,Lawrence J.,Andrews
US6937751-1,985,Matthew L.,Whitaker
US7404062-0,1154,Matthew David,Fleming
US5856473-0,1748,Bandarpalle B.,Shankar
US4904581-0,1749,Denis R.,Burger
US7623445-2,668,Keith,Neuendorff
US7834235-0,3,Andrew M.,Long
US6308416-2,984,Franco,Lodato
US6337630-0,84,Kenneth Alan,Hass
US7996450-1,1022,David L.,Diamond
US5176525-0,372,David S.,Nierescher
US5727247-1,620,Douglas Harold,Pearson
US6824205-2,257,John E.,Long
US8014963-0,9,Tsili,Wang
US5708854-1,620,Douglas Harold,Pearson
US8346762-0,73,Ellis M.,Verosub
US6670570-1,180,Joseph E.,Paganessi
US6697892-1,276,Timothy J.,Thornton
US7815748-3,704,Minh Q.,Le
US8221938-0,433,Mahmoud H.,Abd Elhamid
US7761885-0,111,Yannis,Labrou
US5683142-0,204,Martin E. Olson,Gunderson
US6353839-0,512,Peter F.,King
US6576881-0,827,Subramanian,Muthu
US7970203-1,141,Saad Ahmed,Sirohey
US6687012-0,1477,Martin,Sanzari
US7017172-2,177,Karen I.,Trovato
US7665439-0,1276,David A.,Eichenberger
US7081225-0,121,Brad C.,Hollander
US7987436-2,1009,Robert,Soper
US7282905-1,236,Hugh T.,Mair
US6128656-1,567,Robert C.,Taylor
US7755636-0,2,John Erik,Lindholm
US5853880-0,479,George M.,Kent
US7698183-1,76,Ron,Hirson
US5294482-0,6,Scott L.,Gessner
US6353012-4,814,Peter G.,Klimko
US5148054-0,603,Michael J.,Demler
US6297907-0,952,Yu,Wang
US7599945-0,596,Glen Anthony,Ames
US6965105-0,185,Mark F.,Oldham
US8209032-3,875,Jordan D,Honeck
US5758823-5,87,John W.,Wiltse
US5894506-0,699,Gregory J.,Pinter
US6669827-0,1365,Gary N.,Austin
US7945684-1,492,Jason J.,Illg
US6141545-2,219,Neil A.,Ostroff
US7888637-1,1260,John C.,Gebler
US6070177-1,1228,Mark,Hill
US8180272-1,281,Lloyd A.,Williams
US5761166-0,155,Steven R.,Sedlmayr
US7013527-10,439,Benjamin L.,Wirz
US7195165-1,1517,George,"Wright, IV"
US5747225-1,685,Richard Carroll,Reem
US8295846-2,792,Nikolaos,Georgis
US5146610-4,1380,Paul S.,Everline
US8170196-0,209,Benjamin A.,Knott
US5698252-2,383,Robert M.,"Sauer, Jr."
US6147167-0,28,Mark P.,Mack
US8184001-2,1687,Frank C.,Bomba
US7143280-2,1514,Harry L.,Hsiung
US7520907-4,237,Mark G.,Voss
US5511005-3,747,Peter,Domenicali
US5049880-0,325,Douglas C.,Stevens
US5635979-2,1750,Henry G.,"Hudson, Jr."
US5951015-3,160,Anthony L.,Creed
US7761107-0,936,Shawn,Pasternak
US7186543-0,822,Raymond P.,Goodrich
US5172763-0,1751,Shane S.,Mohammadi
US7074519-3,135,Amir,Yasseri
US6222794-1,0,Felipe,Garcia
US7860331-1,141,Saad Ahmed,Sirohey
US8232350-2,518,Vivek,Bharti
US8257142-1,1501,Ravichandra V.,Palaparthi
US8099187-1,476,David T.,Gale
US7267134-1,1752,Michael J.,Aarnio
US6674986-1,536,Joy L.,Longhenry
US7757250-2,844,Stuart,Ozer
US7847531-3,1364,Steven,Laur
US7492766-1,438,Mathias,Kokot
US4235601-0,1483,Marshall E.,Deutsch
US5827384-2,605,Stephen Joseph,Lange
US5930764-3,1073,Martin,Hirsch
US7401219-0,820,Michael Edward,Aho
US7647516-2,1175,Phillip,Leech
US7706267-1,528,Steven V.,Britt
US7256888-2,81,Roger J.,Greenwald
US7020596-4,543,Lawrence Jensen,Budge
US7803003-0,41,David Charles,Hughes
US6946114-2,1753,Tianyan,Niu
US8369992-0,1385,Leandro G.,Barajas
US8308190-0,619,Paul Michael,Smith
US8179809-3,650,Martin,Patterson
US6809779-3,160,Anthony Lionel,Creed
US5939934-0,262,Jason Siucheong,So
US7179275-1,610,Richard T.,Briganti
US6541075-1,95,Jeffrey Allen,Conner
US7716535-0,1270,Helen Ann,Cunningham
US7972525-0,617,Mark L.,Robin
US5868712-1,406,Russel M.,Sampson
US6138158-5,512,Peter F.,King
US5522589-0,368,Sammy C.,Hutson
US6837113-2,1754,Abhishek,Bhatt
US7571221-0,766,Raghav,Rao
US7788269-1,426,Qi,Jin
US6065676-0,612,James W.,Ring
US7974706-2,48,Kristen N.,Jaax
US6630086-2,686,William F.,Polley
US6592465-0,225,Mitchell E.,Lutz
US7713917-0,638,Xiaolan,Wang
US8328817-0,301,Kevin R.,Strauss
US5535912-0,1186,Peter J.,Fritz
US8384736-0,2,John Erik,Lindholm
US8225419-1,641,Kevin R.,Ketterer
US6799998-1,548,James D.,Dewey
US7959679-1,628,Robert Kevin,Moore
US7921026-1,13,Alexander A.,Sourov
US7248098-0,1676,Siew Siong,Teo
US6086771-1,130,Everett C.,Phillips
US7201716-0,522,Eric,Boone
US6542990-0,161,Marc,Tremblay
US7383512-0,125,Ronald R.,Martinsen
US6724331-1,118,Murat F.,Karsi
US4826883-0,29,Thomas M.,Knobel
US7421407-0,1678,Austin M.,"Long, III"
US6525696-1,462,Ronald,Marino
US6602540-1,115,Paul,Burrows
US6574160-0,582,Nadeem N.,Eleyan
US7840925-1,1568,Mario,Escobar
US7111304-0,1729,Steven G.,Hand
US7101352-1,7,James Ryan,Mujwid
US6196606-0,1196,Dale L,McGoldrick
US6589382-0,1145,Thomas K.,Clark
US6734874-0,2,John Erik,Lindholm
US7291217-0,695,Andrew Wells,Phelps
US8055541-3,1701,Timothy Moffett,Waters
US7764378-0,185,Mark F.,Oldham
